review,sentiment
"""The Skin I Live In"" is the latest Spanish film from writer and director Pedro Almodóvar who once again explores issues of sexuality, rape, and extremely dysfunctional relationships. Set in the future, as in, next year, a scientist, Robert (Antonio Banderas), has invented the ""perfect"" skin. Presumably to help burn victims. But things get more mysterious, sinister and unnatural.Continuing in the present we are given hints as to how unhinged, immoral and obsessed Robert can be. I naively assumed that he was only slightly so. He's just a scientist who lost his wife in an accident; it's only natural for him to operate a little different than the rest of us.The second third of the film gives us the back story. Everything that I thought I had inferred from the beginning was wrong, completely wrong. I loved how they made me think, and then decipher it all again. But then I realized how aberrant and disturbing the story actually was.The last third of the film takes us back to the story unfolding in the present. While I did want to see how the denouement played out, I also wanted to see how others were responding to this film. I squirmed uncomfortably in my seat and looked around the theatre to see most people laughing nervously. ""The Skin I Live In"" is far from a comedy but nervous laughter does seem to be the right response.As Almodóvar probably sees it, all problems (or any problem) can stem from pre-mature sexuality. Even if it's not rape to some, it will be to others. I don't think he ever really presents a solution, just that no good can ever come of it.""The Skin I Live In"" gets into the mind of some disturbed individuals. One who is just naturally criminally-inclined, one who has selfishly decided to control things that he cannot, or should not, control, and one who was forced into a world of torment. The paintings on the walls and the pristine order of a house which could double as a prison all speak to what's inside the mind.",positive
"This film is being billed as a ""horror"" film or a ""thriller"", but is neither. It is a disgusting mess, and contains an unnecessarily explicit rape scene which the director almost seems to gloat over. None of the characters is appealing. They are all depressed, mad or criminal in some way, and the whole experience left me feeling like I needed a shower. I don't want to ""spoil"" the experience for anyone, but I would just say that you need a strong stomach, a good dose of insensitivity and a willingness to not laugh out loud at some ridiculous plot twists. Throughout, Antonio Banderas looks like he wishes he was somewhere else, and his expression never changes, whatever ridiculous development comes.",negative
"Let's get a few things straight, right from the beginning:First of all, i assume that all of those who are posting here words like ""pure visual poetry, A tour de force"" or ""A full-on masterpiece"" are paid to do so. Otherwise, i can't understand why would they say so for a movie that made me take the remote in my hands, willing to switch this movie off, just about after 10 minutes of play.To my eyes, this was nothing more than a cheap soap opera, one of those that we got invaded with, since the 80's. The director mixed things up trying to shock, but somehow, he lost it in the mix.Almoldovar presented us a potato that wasn't really a potato.. but an orange, oh no.. was it a tomato ?A boy that was born by the housekeeper, adopted at birth by her employers. He will grow up never knowing that he was adopted although his real mother will serve into his house even by the time when he will became a renowned surgeon, which wasn't really a surgeon but more like some obsessed scientist, later to became a revenging father of a suicidal rape mental disordered daughter.The surgeon's wife getting laid with housekeeper's second son (her brother in law), to die carbonized in a car accident, later to find out she didn't actually died there and on top of all... a sick passion developed by the not so surgeon, for a woman patient that wasn't so woman after all, but his daughter rapist, kidnapped and transformed into a woman.. looking exactly like the dead wife, as a revenge for what he did to his daughter.While this rapist got a ""facelift"" and a Vaginoplasty, the ""brother in law"" enter into the scene by posting his face on the intercom wearing a tiger suit, asking his mother to let him in. From there, to the point where the mother was tied to a chair while he was riding again on what he believed to be the old wife.. was a blink of an eye.Now let's see.. can you think to anything more sick and depraved than above mentioned to bring into this ""masterpiece"" ? Could you fall in love with your daughter rapist anyway, regardless how it may look, knowing who is he? I wonder what Freud would have said about this..If you are a normal person, sensitive, with unaltered and healthy point of view about life,society and family, this movie will point your finger on the on-off button on your remote... after playing it for 10 minutes.Judging by how overrated is this movie, and the large amount of positive feedback.. made it obvious to me one more time,that we are living in a godless, sick world, and it's getting worst day by day. Make sure your kids won't see this !PS. Hitchcock's ""It's only a movie Dear!"" won't fit here.",negative
"Pedro Almodóvar's movies have a habit of pulling the rug from under your feet and 'The Skin I Live In' might do so to an extent that none of his other movies have succeeded. The twists of the story are so ludicrous and disturbing that it raises questions about what kind of man could've come up with such stuff. Well, actually the movie is based on a book so Almodóvar can't be credited for that.The movie is set in the high class society of Madrid and most of it takes place in a luxurious and secretive mansion, decorated and furnished in style. But who is the prisoner kept behind locked doors, and what does she have to do with the wealthy top-of-the-line plastic surgeon who owns the mansion? There's bloody murder, mistaken identities, several rape scenes and a man dressed up in a stupid tiger costume. For a similar shocking storyline, check out Ethan Hawke's 'Predestination'.",positive
"There are two dream sequences in this film attributed to two of the main characters. The biggest dream however is the one you went to watch. This is almost an 'autobiographic' Pedro dream/fantasy. I can well believe that Almodovar dreams/dreamt of having his body kidnapped and ending up in the skin and body of the other gender. I could also imagine him desiring to be in the body/shape of Penelope Cruz. This story has been some time in the imagination of the Director and now we can see it for ourselves. As a fantasy it is inventive, curious and gruesome. As a murder-mystery it is down right peculiar. As entertainment, it is down right peculiar. My verdict then is that it is Almodovar peculiar - exactly as you would expect!",negative
"The work of lauded Spanish writer/director Pedro Almodovar has always been relatively unclassifiable. While his movies clearly bare his fingerprints, the tone can often switch between high drama and comedy, tragedy and farce, restrained and sexually liberated, and often within the same scene. 'Melodrama' is the tag he usually receives, but his vision is far more complex than that. The Skin I Live In, a film which reunites him with actor Antonio Banderas 22 years after Tie Me Up! Tie Me Down! (1989) is perhaps his most genre-conscious yet. It's a teasing thriller cleverly disguised as a horror, taking inspiration from classics and art-house pieces that explored both the beauty and horror of the human form, and our eagerness to tamper with it.The reserved and clearly mad plastic surgeon Robert Ledgard (Banderas) is on the verge of a breakthrough in the development of a synthetic human skin; one that avoids blemishing and has a resistance to mosquito bites and even fire. While his ethics are questioned by his peers, he also holds a terrible secret. At his home, he keeps a beautiful woman named Vera (Elena Anaya) locked away in a white room surrounded by cameras. The images are shown throughout the house, and Robert usually watches with fascination and desire on a huge screen that takes up most of the wall its perched upon. His loyal housekeeper Marilia (Marisa Paredes) also seems to harbouring a secret, and when her violent son Zeca (Roberto Alamo) returns, he sets off a sequence of events that will affect the lives of everyone involved. To give any more of the plot away would be to reveal too much, and Almodovar is happy to tease us by jumping back and forth between the past, present and the not- too- distant past.It could be argued that this technique is a cheap tactic, but Almodovar wants to keep us from making any knee-jerk judgements until we've fully grasped the mindset of the characters. The movie goes to some seriously twisted places, and would perhaps be laughable if the events weren't so masterfully and elegantly pieced together. The doctor is terribly mad - this is evident early on - but Almodovar is clearly intrigued and seduced by Ledgard's dedication to his craft and his obsession over his creation. Banderas is brilliant in the role and reveals a more reserved and darker side to the persona seen in his American movies, as is Anaya, who manages to exercise a range of emotions through those stunning brown eyes of hers. If you enjoyed the themes explored in the likes of Georges Franju's Eyes Without a Face (1960), Hiroshi Teshigahara's The Face of Another (1966) and Mary Shelley's Frankenstein, then The Skin I Live In will no doubt fascinate you as it wanders into some incredibly dark places.",positive
"I thought this film was fantastic, I loved the storytelling and thought everything about the plot was well made. I did have a few issues though. The first being the scene with the tiger man was hard to watch and so out of place. It could have been told so much better. I also thought there were some scenes that could have been skipped. However, this was a shocking movie to watch and it sat with me for a long time.",negative
"Antonio Banderas is a renowned plastic surgeon who experiments on a patient with artificial skin grafts at a laboratory in his house. Elena Anaya is Vera, the recipient of his handiwork. This sci-fi thriller starts with the patient locked up in a room and on camera 24/7.Almodovar uses flashbacks from six years previous to explain the present situation. I prefer a more linear style, but it works o.k. here if you stay with it with patience. A major flaw is the casting of Anaya in the lead role; she is too pretty once the secret is revealed, which I won't do to avoid posting a spoiler alert which occurs about 2/3 of the way in.The director's visual high standard is apparent again, no surprise, and the script is competent with a good cast overall. The ending is nothing special, something we've seen before many times, but nonetheless the film is well made and an entertaining diversion-a 7.5.",positive
"I've long admired Almodovar and it was with interest that I went to his his latest ""horror"" film. To describe it thus is most certainly to misappropriate a psychological study of sexuality because it is most certainly not a horror movie. Instead we see Antonio Banderas and Elena Anaya develop the most unlikely relationship you'll see in a very long time.Banderas is electric as the cool and calculated surgeon using Anaya (wow) as his human guinea pig to develop a new kind of indestructible skin as he grieves the death of his wife as a consequence of a car fire.It's pretty hard to cover much more of the plot for fear of spoiling what is a tremendous film with perhaps the best twist I've ever seen in a cinema. Almodovar is at his very best hear with an excellent supporting cameraman, Jose Luis Alcaine who makes the pictures zing from the digital screening that I was at.Interestingly I saw Tinker Tailor Soldier Spy today as well and both were sound tracked by Alberto Iglesias. This one brilliantly, Tinker, Tailor lamentably.",negative
"Greetings again from the darkness. I will readily admit to being a huge Pedro Almodovar fan. His films regularly place on my year-end Best Of list. I do admire his creativity, tough women characters,visual acumen and multi-dimensional stories. With Almodovar, we can bank on some type of dalliance with death, a brush with sexual deviance, non-linear time lines, plots that twist and turn incessantly, a color palette to make Frida Kahlo envious and psychological darkness that forces us to look inward. All of these elements are present here ... but somehow it doesn't quite click.Antonio Banderas plays Dr. Robert Ledgard, a plastic surgeon revered for his work in face transplants. What the medical profession doesn't know is that Dr. Ledgard takes the mad scientist label to whole new dimension. And he does it with the coolness reserved for the other side of the pillow. I will not go into details of the story other than to say Banderas' character would make Dr. Frankenstein turn away in disgust.Dr. Ledgard lives in a beautiful mansion with his protective housekeeper played by Almodovar veteran Marissa Paredes. He also has a live-in patient named Vera, played wonderfully by Elena Anaya. Support work is also provided by Jim Cornet as Vicente. I wish I could tell you more of the characters, but can't without giving away too much.Dr. Legard and Vera are two of the most fascinating characters ever written by Almodovar and the film is a twisted road to discomfort all wrapped up in a silky smooth picture frame. From a filmmaking perspective, I couldn't rate it much higher. From an entertainment perspective, it would be near the bottom of the most interesting or desirable Almodovar films. Am I disappointed? Sure, a little. But not enough to override my excitement for the next film by Almodovar!",negative
"You will enjoy particular films even more if you do not know very much beforehand; think The Sixth Sense or The Crying Game. Previews nowadays give away everything including the set up, the conflict, its climax, and sometimes even the ending all before you go and see it. The preview for The Skin I Live In sidesteps the problem of giving things away by only showing select scenes set to music. There is no dialogue to listen to for the potential audience member to find out who is doing what and why. Whoever had the idea to limit this preview did everyone a favor.I will only cover the basics of the plot because you really want to go into this film as 'blind' as possible. Robert Legard (Antonio Banderas) is a brilliant scientist and surgeon. He is on the leading edge of his field which has far exceeded standard plastic surgery. He has been involved in the first face transplants and is conducting extensive and methodical research into creating a new form of skin, one which is tougher than normal human skin whose practical application is to help burn victims but has the possibility to go much further than that.At home, Robert is just as methodical and precise as he is at work. His live-in house keeper Marilia (Marisa Paredes) runs a tight ship to keep everything in order and Robert's personal research lives upstairs in a locked room. Vera (Elena Anaya) is Robert's captive and his prized research specimen. I will stop the set up description right here.Directed by Pedro Almodovar, The Skin I Live In is a suspenseful thriller and verges on horror; however, in the director's own words, it is a ""horror story without screams or frights"". Robert is a modern day mad scientist, but instead of having an open lab with electricity captured from lightening bolts, he has a scalpel and a sterile workspace. Almodovar adapted the screenplay from Tarantula, a novel by Thierry Jonquet.Since it is an Almodovar film, The Skin I Live In contains certain themes which are very common in most of his films. The first is that it has family secrets. Almodovar loves family secrets; think back to All About My Mother and Volver which were oozing to the core with them. He is a director who loves to go into people's attics, find a chest full of dusty old secrets, pop the lid, and rip them out just like he would old clothes.The second theme here which we have seen Almodovar cover before is gender identity. How society and individuals view themselves as male and female has always intrigued him, most recently in Bad Education. There are scenes here which reminded me a bit of The Human Centipede but it is nowhere near that tasteless or insane. The Skin I Live In wanders around a bit at first before you learn what is really going on and the reasons behind it. Once you learn that, you will understand it has not been wandering around at all, it has just been setting you up for one hell of a story.",positive
"Enigmatic at first, The Skin I Live In (also known as La piel que habito) peels its layers one by one, for it is mysterious during its first act, delivers a shocking jolt in the middle when all the scattered dots are connected, and culminates on a tragic & heartbreaking note in the finale to finish as one psychological thriller that's exquisitely crafted & expertly told.The story of The Skin I Live In follows a plastic surgeon who's managed to create a synthetic skin that can withstand any kind of damage. Unbeknownst to the outside world, his patient is a young woman whom he's kept captive in his secluded estate over the years. As the plot moves forward, the events that led him on the path of his current obsession are revealed.Written & directed by Pedro Almodóvar, this is my first stint with his works and although the story seemed to be headed nowhere at first, the mystifying aura of it was able to keep the interest alive long enough before the secrets are unveiled, and ultimately leaves a positive impression when it's all over. Themes of obsession, identity, sexual violence & revenge are tackled & finely explored.The images brim with a piercing clarity and the entire film is gorgeously photographed from start to finish. Camera is effectively utilised and whether it's calm or chaotic scenes, it retains its still & silent operation. Editing is finely carried out for the most part although there are a few times when a scene lingers on for longer than required. As for the background score, it absolutely bleeds when it's supposed to.Coming to the performances, the cast consists of Antonio Banderas, Elena Anaya, Marisa Paredes & Jan Cornet, and everyone plays their part dutifully. Banderas is in as the plastic surgeon whose obsession with his only patient originates from a past tragedy. Anaya is terrific as the mysterious & volatile patient, Paredes maintains a firm control over her character while Cornet's part is far more vital to the plot than it looks.On an overall scale, The Skin I Live In is perplexing & frustrating at first but begins to make sense once all the pieces of the puzzle find their respective spots and form a unified whole. A gripping, thrilling & scarring experience, with elements of horror & sci-fi thrown into the mix, The Skin I Live In is an end result of restrained direction from Almodóvar & honest performances from its faithful cast, and is definitely worth a watch.",negative
"The movie is clearly a beautifully made film. Elena Anaya's beautiful eyes alone (not to mention the rest) filmed in a particularly focused way, make it so. Every actor plays great, with Antonio Banderas being the perfect controlled mad scientist. When I saw the movie I couldn't help thinking that it was another take on Eyes Without a Face, and from what I understand the similarity was completely intentional, along with references to some Hitchcock movies.The pace of the film is also reminiscent of a 1960 movie, which helps it in some regards, but hinders the enjoyment in others. The twisted mentality of ALL the characters (are Spaniards cuckoo?) reminded me of Poe adaptations starring Vincent Price. All in all, this makes the movie seem slightly dated, but also captivating. I found it hard to believe that it was recommended to me by people ten year my younger.Bottom line: it was sold to me as horror, and in some ways it is more horrifying than most, but only if it hits that uncanny chord in your mind. Otherwise it is just a twisted thriller, reminiscent of movies in the 1960's. If you know Eyes Without a Face, think of La piel que habito like a sister film and a tip of the hat.",positive
"It's unfortunate that some Directors are not able to realize when their time has passed! Tried to watch this but since it made no sense, figured it would be best to give up. This is nothing as clever or funny as Almodovar's previous movies. It's just simply......rubbish!",negative
"Pedro Almodovar has at least one good film that is not skin deep: The Skin I Live In explores the mad scientist in a thriller that shows a brilliant cosmetic surgeon, Robert Ledgard (Antonio Banderas), channeling Dr. Frankenstein, Edgar Allen Poe, Nathaniel Hawthorne, and Alfred Hitchcock.In the futuristic 2012, Ledgard uses a new transgenic skin, manufactured from pig DNA, to transform deformed subjects beautiful, but as in all allegories that have characters playing god, nothing really good follows this arrogance.Ledgard has suffered the loss of his wife and tries very hard to save his daughter, Norma (Blanca Suarez). The antidote to his despair is to change patients literally into the images of his losses while in effect kidnapping and imprisoning to achieve his goal, although the gilded cage that is his estate is impressive. But then his mother-like assistant, Marilia (Marissa Paredes), is complicit, bringing the Greek-like scenario into full dramatic trajectory. Oh, yes, a sibling rapist (Roberto Alamo) in his tiger outfit is horrifyingly involved, completing the tragic family drama.Although Almodovar has long been an admirer of women (see Penelope Cruz), he has not found in them the face he has here of Elena Anaya (playing Vera Cruz), perfect in its beauty and vulnerable in it femininity. She is his artistic creation symbolizing his dual nature of benign surgeon and mad scientist. Dr. Ledgard's cool is juxtaposed with Cruz's growing passion, a threat to the aseptic laboratory, which up till now has been invulnerable.Yet Almodovar has peopled his thriller with other interesting minor characters; for instance, Vincente (Jan Cornet) is a drug-addled clerk in a second-hand clothing store, where he fruitlessly tries to seduce a lesbian played by Barbara Lennie. What happens to Cornet is the ultimate expression of the doctor's genius and revenge.As in Hawthorne's Birthmark, Almodovar seems to be making a comment about the nature of creation, art, and the human tendency to overreach. At least I think so; with this film, there's much to be appreciated. Maybe too much",negative
"Almodovar's latest work ""The skin I live in"", despite views expressed by some critics and audience about its darker side, is in fact rather mild compared with some of his earlier work. While categorised variously as ""devious"", ""pervert"" etc in his earliest works, Almodovar had already started to soften with ""Tie me up, tie me down"" (1990) which offered but a little bit of kinkiness. Crossing the century line, going from ""All about my mother"" (1999) to ""Talk to her"" (2002), he virtually mellowed. In ""Bad education"" (2004), he even sauntered into the realm of melodrama. In ""Volver"" (2006), generally hailed as one of his best, there is little left of the provocative auteur who seem in his earlier work vowed to shock. Next came ""Broken promises"" (2009) which continued with the play on complicated relationships and events in a gentle mood.Having gone down memory lane of the auteur's work in the last decade, it is perhaps not difficult to understand why people consider ""The skin I live in"" a return of the old Almodovar. This is true, but only in part. The basic premises of the story is rather outrageous (one prominent critic described it as ""funny"") and there are elements of sexual perversity that has been branded with Almodovar. But there is really little by way of gore and blood, by Almodovar standard. While in that department, may I say that if you've seen Michael Heneke's ""Cache"" and survived, you have become shock-proof. Also interesting is that on the day prior to watching ""The skin I live in"", I saw ""Twilight 4.1"" complete with sweet Bella's childbirth scene. ""The skin I live in"" is not even close! FULL spoiler ahead.What follows is really intended for those who have already seen the movie. There is one montage that clearly gives away the twist, but perhaps only people who have actually heard about it would catch on. This is when during the middle of the flashback story of Vicente there is one brief cut-away into a continuation of the present with Robert and Vera in bed for no particular reason. As this very brief scene fade out with the profile of Vera's face on the left side of the screen, fading in on the right side, facing Vera, is the profile of Vicente. For those who already know about the twist, this is all too obvious. But even those who don't may notice this conspicuous manipulation and catch on.Whether this one is as disturbing as some of his earlier work or not, the signature hallmarks of Almodovar are clearly there. While the storytelling is easy to follow, there are always things that rise out of the mundane, for example, Norma's death is foretold, almost nonchalantly, when we learn about her mother's death. The framing of each and every shot is mesmerizing. The colour schemes, while not as flashy as usual, are equally attention-commanding. The cast led by Antonio Banderas (in a 20-year reunion with the director since ""Tie me up, tie me down"") is brilliant. Most, I understand, are Almodovar regulars, including bewitchingly beautiful Elena Anaya.",negative
"This movie has been in my watchlist for years, ever since Horrible Reviews included it in his Most Disturbing Movies Ever series. I finally got around to watching it and I don't really know how to describe the experience. This is a slow, character-driven, thematically complex film with a great twist. I included a spoiler warning because I think saying a film has a twist will make you anticipate it. Luckily I didn't know, and like all great twists you don't see it coming, it's shocking when you find out, and makes total sense in hindsight. The acting is mostly subdued but classy, which makes perfect sense for the story. The disturbing aspect doesn't really kick in until the second half, and I give them credit for how f'ed up they went with it. Even after one viewing I can tell there are many layers to dissect concerning sexuality, personal identity, revenge, and power. The only things holding it back for me is it drags in the middle, the presentation while well shot was fairly standard, and the ending felt pretty abrupt. If you're a fan of disturbing movies and/or quality films in general, I'd say it's worth a watch. I really don't want to say much else, you really just need to see it for yourself.I rate it an 8/10 because it's better than an 8 but not quite a 9 and IMDb doesn't allow ratings in half star intervals.",positive
"What exactly is plastic surgeon Dr. Robert Ledgard(Banderas, brilliant, obsessed) working on in the top-level facility in his home? And who is his subject?I haven't read the book, or watched much else by Almodóvar. This is about fathers and daughters, mothers and sons, identity, how do we define ourselves and who we are. Like a lot of genre fiction, this explores the things men do to women. To their bodies. Claiming to do it out of love. Even specifically of that girl. Then why do they fight through her protests? Even complain at them? Say she should be happy about it? Take advantage of her trusting nature? Justify, excuse, but not apologize for, what they're doing to them? ""There's some sex in all violence, and vice versa"", Cronenberg is quoted as saying in 2005. If not for when it came out, this film could easily be the main reason for him saying it.There's a huge exposition dump a quarter into this, with one bit after another of backstory. It's literally one person telling all this to another. The revelations are powerful, and couldn't have been done much smoother or such, but it does stop the pace dead for a little while. And almost halfway through, it jumps chronologically. I'm not sure it could have been done very differently. Still. It does have an effect. It's disorienting. A few story elements come off as sloppy and convenient, albeit they do clearly fit. Maybe one or two more drafts would have ironed out these problems.This has a lot of deeply disturbing content: not everyone will be able to handle the material. The running time is 115 and a half minutes with end credits, or 109 without. My DVD had no special features, only subtitles. I recommend it to any fan of horror-sci-fi. 8/10",positive
"At two hours long, it might be argued that the story is spread a little thin. It looks so good, however, and is played so well, that isn't really a problem.At times during the early part of this film I was finding it hard to keep up with the flurry of characters that were introduced apace, sometimes in flashback, sometimes not. As events rolled on, though, I found they all had a place, and a story to tell.I really enjoyed this. A great, sprawling, artily directed production, for all its echoes of classic horror films ('Eyes with a Face' and 'Frankenstein' come to mind), the result is nevertheless less of a horror than you might imagine - but I can't see it disappointing anybody.Of the players, Antonio Banderas gives a menacing and measured performance as Robert Ledgard, and Elena Anaya is excellent, her portrayal of the strangely self-harming Vera giving nothing away as to what is going on behind those big brown eyes. Mt score for this haunting film is 8 out of 10.",positive
"This is disturbing and sick on so many levels that i lost counting but god damn this is a masterpiece as a movie, writing this right here is difficult because my head is still procesing what i just seen,i think this will hold on for some days. Watch it!",positive
This was a fantastic movie. Very intriguing. Love Antonio Banderas.,positive
This film is a masterpiece. All horror fans must watch as you can not believe this film. Sometimes the plot gets a bit lost but overall amazing.,positive
"this film looks ravishing; a joyful cinematography and a vibrating use of color palette. Almodovar is passionate about the stories he tells; i'm an admirer of his absurdness, free sexual perversions, bold artistic choices and personal captives, but i was disappointed. mostly because of the story-telling approach, the film was so occupied with trying to surprise us through somewhat clumsy plot twists, a number of unfilled characters and unnecessary little loose ends leading to an elementary message. the problem was that Almodovar tried to make it a horror in his own way; incorporating a mad scientist, body parts, vendetta and betrayal. i just think it's an uneven mixture. however, i liked the acting, the music and set design a lot. i wouldn't really recommend it but who knows, you might just like it",negative
"From the mind of one of Spain premier film director, Pedro Almodovar, is The Skin I Live In, a very compelling and interesting psychological thriller that oozes style and themes that will keep you engrossed throughout.Robert Ledgard (Antonio Banderas) is a skilled plastic surgeon who is attempting to make a synthetic skin that is tougher then nature human skin, with the hope that it would cure burn injuries and stop malaria. At his remote home/clinic he has only one patient, Vera (Elena Anaya) who uses as a guinea pig and keeps her under lock and key. Robert is also a man who has had pain in his life, his wife had server burns and commits suicide and so does his daughter Norma (Blanca Suarez). Soon the film explores how the strange relationship between Robert and Vera began.The Skin I Live In is film filled with twists and turns and goes in many different directions, from being a medical/psychological mystery to turning into a twisted revenge film. Almodovar uses a non-linear narrative, with the first and final thirds are set in the present and the middle made as a flashback and the director is able to bring all these elements together by the end. The Skin I Live In starts as a film that seems to be asking medical ethics questions about what is it right to do morally dubious acts, to an examination of sexual obsession and violence and to the forming an elaborate revenge scheme which results in a body shock, Stockholm syndrome and sexual and personal identity. The only other Almodovar film I have seen was Bad Education and there are similar ideas of sexual identity and sexual violence and also uses a non-linear style, but I preferred The Skin I Live In.The characters are all morally dubious, with complex issues and background. There is a lot of ambiguity with all of them. The Skin I Live In has a fantastic screenplay behind it as it brings out all these moral ambiguities and themes to great effect and Almodovar was able to direct it with the right amount of pacing and there was tension throughout. There are some great camera and visual tricks and there Almodvar has no holds bars to sex and violence and it actually surprising it got a 15 rating when it could have easily gotten an 18.They is a strong cast with actors and Banderas has to show his range with his very complex role. Anaya is strong actress and a very attractive woman and there was no weak links. I like Suarez's performance as shy and sheltered girl who shows an interest in a young man and I loved her naivety, but I thought it was too comical when she is psychologically traumatised and hides in cupboard: it just felt over the top and silly and is one of the few weak links in the writing.There are plenty of twisted ideas throughout the film that will stick in your head, one of the main ones being Robert has been making Vera to look like his decreased wife and his unhealthy obsession as he watches her and slowing gives into his passions. But going any further would lead into spoilers.The Skin I Live In is a really engrossing film, a great blend of psychological drama and thriller with a real art-house approach to it. It is an inventive and original film that will hold your attention and keep you interested.",positive
"From a technical point of view this is a very polished product. The camera is good. The lighting is good. The costumes and furniture do work well together. In short, I'm talking about a very ornate shell of a rotten egg.The story is not what Almodovar used to do. Maybe it is because he moves from the realm of the let's call it known into the unknown. He used to tell the story of people around him, of the world where he was raised. And it was great. This one is about Almodovar's new age guru believes. From a study point of view this is a cheap sci fi story debating something already known to be unreal.As for the horror part, till I read the reviews I haven't noticed it. I still don't think this is horror. Maybe my sensitivity scale is messed. All I felt was boredom. And being cheated. Like in a silly Conan Doyle story details keep coming after the fact and every scene is explained afterwards. It might be thrilling for some in the audience, but that makes a second view as even duller.Contact me with Questions, Comments or Suggestions ryitfork @ bitmail.ch",negative
"I hadn't seen a film by acclaimed Spanish director Pedro Almodóvar for a long time (""Women On The Verge Of A Nervous Breakdown"" and ""Tie Me Up! Tie Me Down!"") and I really didn't know what to expect with one, but I accepted the recommendation of a friend who sees more foreign cinema than me. In fact, the less one know about this work in advance, the more one can savour the plot revelations and twists in this deliciously bizarre, even macabre, tale.Almodóvar may be gay but he loves beautiful women and has worked a lot with the likes of Penélope Cruz. Here his muse is the gorgeous Elena Anaya who is playing opposite the good- looking Antonio Banderas (who was in my two previous pieces from the Spanish director). It is a story about loss, revenge and above all identity, full of wonderful visual images, including a cocooned woman the like of which I have not seen since the Ken Russell bio-pic ""Mahler"" in 1974.",negative
"Almodovar takes the stuff of horror films and sculpts a grand twisted melodrama out of it. There is a mad doctor. There is unnecessary surgery. There are attempts to both make up for the past and to avenge past deeds through experimentation on unwilling subjects. There is the creation of a new person from the remains of an old one. All this stuff borrowed from ""Eyes Without a Face"" and the dozens of variations on it from Jesus Franco among others is sculpted into one of Almodovar's grand labyrinthine plots full of deception and high emotion. This film is scientifically designed for me to love.",positive
"One thing I must say is that Antonio Banderas hasn't been as interesting as in his native Spaniard form, you can tell he's become a humble actor who has learned the hard way that a pretty face doesn't necessarily go a long way in Hollywood (well, maybe a little) and I was glad to see the actor reunite with the director that catapulted his film career with classic films as Women on the Verge of a Nervous Breakdown, Tie Me Up, Tie Me Down, Matador among others. Heck, he should have asked Penelope Cruz who has been faithful to Pedro Almodóvar all along which brought her to a respectable status in Hollywood (and in much better roles than Antonio's poor Hollywood choices: anyone remembers him in Assassins? Or Spy Kids 3D?) There are some parts of The Skin That I Live In that seem to hint at a classic horror movie, or a film noir, even a comedy (a laugh or two is always welcome in such a film full of tense moments). Did he try to make this a comedy, a drama, a horror story? The best way to ever describe it is: it's a Pedro Almodóvar film. Deal with it. Punto y aparte.This is a small excerpt from my full review at ITALO'S CORNER. It contains spoilers so read with caution but I recommend seeing The Skin first...",positive
"Really liked how director Pedro Almodovar was able to mix different genres and able to make something that is both fascinating and disturbing. This film really caught my attention with the amount of detail that the director has provided, along with bringing a great amount of elements that really made me enjoy this film.One of the major things I care about most in film is plot and I really liked how the film was structured as it starts off as one way and reveals a truth that I did not expect, in which genuinely surprised me. The whole time you are filled with questions and are just wondering what in the world is going on. It is weird, but yet I couldn't help but feel intrigued. Then, as the film continues on, I started to see what was going on and I was blown away by the twist. Once you figure out what was going on, then you start to wonder what the film would do next and personally, it did not disappoint. I do like the fact that when you look back on the film, you can see the subtle hints that were sprinkled around and it never felt like the surprise came out of left field.Also, the directing, along with the cinematography was pretty good here. I liked how the director structured each shot and I really appreciate everything that I saw in the film. From the lighting to where he positioned the camera, I really liked every detail that he provided here and did like his craft a lot.The performances were absolutely great. Antonio Banderas did a fantastic job here as he was able to deliver a performance of a character who has layers to him and provided enough depth for us to somewhat understand the mindset of the character. I do like that he is not playing the typical tough guy that he tends to play and it is a role that I haven't personally seen him play. Also, I thought Elena Anaya did a great job here as Vera. I won't give much about her, but she brought the necessary emotion to the character and gave a strong performance as well.You do have to be patient with this film as you start not knowing what is going on, but will be more intrigued, along with questioning yourself on the morality of what is going on here. There were so many great things about this film, I do recommend to people who do enjoy twisted movies.",positive
"A truly bizarre film with a distinctive style, an awesome soundtrack and a superb structure that skilfully reveals the ambitious story bit by bit. Like Black Swan, it revels in its insanity, to awe-inspiring effect. Every shot is artfully composed and the film looks fantastic. It's worth seeing in as high quality an environment as possible (I saw it in the Curzon Soho, which fit the bill beautifully).It is not always comfortable to watch, nor is it totally uncontroversial: there is a theme of rape, and none of the characters are morally clear-cut. I think it's pushing the boundaries of a 15 certificate (in the UK); an 18 may have been more appropriate.The film feels a little cold and detached at times, but there is also an absurd and humorous thread throughout. However, the acting is good and it is easy to empathise with all the characters throughout the twists and turns.Every element of this original film is handled with the utmost skill and confidence. I need to check out more of Almodóvar's work. In the meantime, both the film and the (by turns) jazzy, pumping and squirmy violin/piano soundtrack will be going on my 'to buy' lists. Highly recommended.",positive
